lambda	T(lambda)	1/T	baseline					Derivative Y1		T(lambda)	Derivative Y 2
598	69.54	0.0143802128271498	0.0143986149839998	-1.84021568499487E-5	981				2.06775700934579	69.54	501.313256497492
598.1	69.56	0.0143760782058654	0.0143970003705378	-2.09221646723691E-5	982				2.06741198064408	69.56	342.041647538564
598.2	69.586	0.014370706751358	0.0143953857570758	-2.46790057177957E-5	983				2.06706706706707	69.586	143.520984261484
598.3	69.608	0.0143661648086427	0.0143937711436138	-2.76063349711649E-5	984				2.06672226855713	69.608	-17.4140476190312
598.4	69.637	0.0143601820871089	0.0143921565301519	-3.19744430430039E-5	985				2.0663775850567	69.637	-111.721353187969
598.5	69.66	0.0143554407120299	0.0143905528483806	-3.5112136350721E-5	986				2.06603301650825	69.66	-161.100039225166
598.6	69.69	0.0143492610130578	0.0143890103840771	-3.97493710192418E-5	987				2.06568856285428	69.69	-168.40970427767
598.7	69.704	0.014346378973947	0.0143874679197736	-4.10889458265819E-5	988				2.06534422403734	69.704	-148.132207909587
598.8	69.688	0.0143496728274595	0.01438592545547	-3.62526280105122E-5	989				2.065	69.688	-133.65617433419
598.9	69.62	0.0143636885952313	0.0143843829911665	-2.0694395935281E-5	990				2.06465589068489	69.62	-135.154241081495
599	69.495	0.0143895244262177	0.014382840526863	6.68389935468833E-6	991				2.06431189603465	69.495	-142.468781275241
599.1	69.321	0.0144256430230378	0.0143812980625595	4.43449604782403E-5	992				2.063968015992	69.321	-136.696401210758
599.2	69.126	0.0144663368341868	0.014379755598256	8.65812359308448E-5	993				2.06362425049967	69.126	-123.651144309863
599.3	68.975	0.0144980065241029	0.0143782131339525	1.19793390150448E-4	994				2.06328059950042	68.975	-119.326474576214
599.4	68.89	0.0145158949049209	0.014376670669649	1.3922423527191E-4	995				2.06293706293706	68.89	-120.823123728806
599.5	68.876	0.0145188454614089	0.0143751282053455	1.43717256063441E-4	996				2.06259364075246	68.876	-116.492650443951
599.6	68.902	0.0145133668108328	0.014373585741042	1.39781069790823E-4	997				2.06225033288948	68.902	-107.792927199372
599.7	68.953	0.0145026322277493	0.0143720432767384	1.30588951010892E-4	998				2.06190713929106	68.953	-99.084481598
599.8	69.013	0.0144900236187385	0.0143705008124349	1.19522806303564E-4	999				2.06156405990017	69.013	-93.2888789346358
599.9	69.069	0.0144782753478406	0.0143689583481314	1.09316999709144E-4	1000				2.06122109465979	69.069	-94.7773145278418
600	69.115	0.0144686392244809	0.0143674158838279	1.01223340653014E-4	1001				2.06087824351297	69.115	-91.8916489104366
600.1	69.161	0.0144590159193765	0.0143659441961747	9.30717232018666E-5	1002				2.06053550640279	69.161	-96.3006943502754
600.2	69.208	0.0144491966246677	0.0143644725085214	8.47241161462762E-5	1003				2.06019288327236	69.208	-91.9513418078592
600.3	69.259	0.0144385567218701	0.0143630008208681	7.55559010019551E-5	1004				2.05985037406484	69.259	-77.3823196125773
600.4	69.302	0.0144295979914	0.0143615291332149	6.80688581850969E-5	1005				2.0595079787234	69.302	-68.6447935431652
600.5	69.344	0.0144208583294878	0.0143600574455616	6.08008839261785E-5	1006				2.05916569719129	69.344	-74.51415891854
600.6	69.384	0.0144125446788885	0.0143585857579083	5.39589209801773E-5	1007				2.05882352941176	69.384	-93.5383714286014
600.7	69.427	0.014403618188889	0.0143571140702551	4.65041186339856E-5	1008				2.05848147532813	69.427	-89.1798163841649
600.8	69.464	0.0143959461015778	0.0143556423826018	4.03037189760022E-5	1009				2.05813953488372	69.464	-71.6610790960348
600.9	69.501	0.0143882821829902	0.0143541706949485	3.41114880416452E-5	1010				2.05779770802192	69.501	-48.2749104116109
601	69.532	0.0143818673416556	0.0143526990072953	2.91683343603792E-5	1011				2.05745599468615	69.532	-39.5150614205313
601.1	69.565	0.0143750449220154	0.014351227319642	2.38176023733879E-5	1012				2.05711439481986	69.565	-40.9889698950796
601.2	69.597	0.014368435421067	0.0143497556319887	1.86797890782738E-5	1013				2.05677290836653	69.597	-36.6114799031243
601.3	69.628	0.0143620382604699	0.0143482839443355	1.37543161344636E-5	1014				2.05643153526971	69.628	7.33260492334721
601.4	69.663	0.0143548225026198	0.0143468122566822	8.01024593756125E-6	1015				2.05609027547295	69.663	123.105003228452
601.5	69.691	0.0143490551147207	0.0143453405690289	3.71454569176796E-6	1016				2.05574912891986	69.691	269.736706779715
601.6	69.716	0.014343909575994	0.0143439276661442	-1.80901501799224E-8	1017				2.05540809555408	69.716	397.395778369851
601.7	69.738	0.014339384553615	0.0143425252605396	-3.14070692461824E-6	1018				2.05506717531929	69.738	448.86026650527
601.8	69.767	0.014333424111686	0.0143411228549349	-7.69874324890035E-6	1019				2.0547263681592	69.767	388.836933413873
601.9	69.802	0.014326237070571	0.0143397204493303	-1.34833787592617E-5	1020				2.05438567401758	69.802	250.987439467249
602	69.828	0.0143209027897119	0.0143383180437257	-1.74152540138046E-5	1021				2.0540450928382	69.828	107.176079418876
602.1	69.851	0.0143161873129948	0.014336915638121	-2.07283251262291E-5	1022				2.05370462456489	69.851	-7.35159273604154
602.2	69.861	0.0143141380741759	0.0143355132325164	-2.1375158340534E-5	1023				2.05336426914153	69.861	-77.8768299434829
602.3	69.878	0.0143106557142448	0.0143341108269118	-2.34551126669334E-5	1024				2.05302402651201	69.878	-117.585082727951
602.4	69.889	0.0143084033252729	0.0143327084213071	-2.43050960341898E-5	1025				2.05268389662028	69.889	-120.56020920091
602.5	69.903	0.0143055376736335	0.0143313060157025	-2.57683420690265E-5	1026				2.0523438794103	69.903	-119.133056820106
602.6	69.884	0.0143094270505409	0.0143299036100979	-2.04765595569565E-5	1027				2.0520039748261	69.884	-120.640604519833
602.7	69.819	0.0143227488219539	0.0143285012044932	-5.75238253930702E-6	1028				2.05166418281172	69.819	-120.683492978152
602.8	69.7	0.0143472022955524	0.0143270987988886	2.0103496663787E-5	1029				2.05132450331126	69.7	-119.248075867643
602.9	69.548	0.0143785586932766	0.0143256963932839	5.28622999926408E-5	1030				2.05098493626883	69.548	-113.399175141207
603	69.394	0.0144104677637836	0.0143242939876793	8.61737761043025E-5	1031				2.0506454816286	69.394	-116.382135351122
603.1	69.283	0.0144335551289638	0.0143229387520357	1.10616376928071E-4	1032				2.05030613933477	69.283	-110.525445762796
603.2	69.223	0.01444606561403	0.0143216040250709	1.24461588959138E-4	1033				2.04996690933157	69.223	-106.140249878913
603.3	69.21	0.0144487790781679	0.014320269298106	1.28509780061875E-4	1034				2.04962779156328	69.21	-95.8510617433289
603.4	69.228	0.0144450222453343	0.0143189345711412	1.26087674193099E-4	1035				2.0492887859742	69.228	-91.4600232445417
603.5	69.263	0.014437722882347	0.0143175998441763	1.20123038170697E-4	1036				2.04894989250868	69.263	-95.915961985457
603.6	69.308	0.0144283488197611	0.0143162651172114	1.12083702549629E-4	1037				2.04861111111111	69.308	-91.5190779660935
603.7	69.345	0.0144206503713317	0.0143149303902466	1.0571998108517E-4	1038				2.04827244172591	69.345	-85.6429039547915
603.8	69.389	0.0144115061465074	0.0143135956632817	9.79104832256588E-5	1039				2.04793388429752	69.389	-79.7628288942494
603.9	69.427	0.014403618188889	0.0143122609363169	9.13572525721943E-5	1040				2.04759543877045	69.427	-72.4010208232488
604	69.471	0.0143944955449036	0.014310926209352	8.35693355516354E-5	1041				2.04725710508923	69.471	-69.469779661057
604.1	69.508	0.0143868331702826	0.0143095914823871	7.72416878954286E-5	1042				2.04691888319841	69.508	-51.7465547215589
604.2	69.548	0.0143785586932766	0.0143082567554223	7.03019378543151E-5	1043				2.04658077304262	69.548	-41.4149302663364
604.3	69.587	0.0143705002371133	0.0143069220284574	6.3578208655846E-5	1044				2.04624277456647	69.587	-53.2639632768347
604.4	69.623	0.014363069675251	0.0143055873014925	5.74823737584454E-5	1045				2.04590488771466	69.623	-62.1622250201421
604.5	69.659	0.0143556467936663	0.0143042525745277	5.13942191386011E-5	1046				2.0455671124319	69.659	-54.7769854721405
604.6	69.688	0.0143496728274595	0.0143029538363344	4.67189911250877E-5	1047				2.04522944866293	69.688	-35.5432003228469
604.7	69.721	0.0143428809110598	0.0143016850887842	4.11958222756009E-5	1048				2.04489189635253	69.721	-34.0751509281683
604.8	69.753	0.0143363009476295	0.0143004163412339	3.58846063955517E-5	1049				2.04455445544554	69.753	-50.3894624697272
604.9	69.783	0.0143301377126234	0.0142991475936837	3.09901189397312E-5	1050				2.04421712588682	69.783	-57.8157762711771
605	69.811	0.0143243901390898	0.0142978788461334	2.65112929563917E-5	1051				2.04387990762125	69.811	-50.4202813559583
605.1	69.837	0.0143190572332718	0.0142966100985832	2.24471346885781E-5	1052				2.04354280059377	69.837	-29.6661268765137
605.2	69.86	0.0143143429716576	0.0142953413510329	1.90016206246708E-5	1053				2.04320580474934	69.86	2.97033220339697
605.3	69.884	0.0143094270505409	0.0142940726034827	1.5354447058219E-5	1054				2.04286892003298	69.884	60.86880992739
605.4	69.895	0.0143071750482867	0.0142928038559324	1.43711923542914E-5	1055				2.04253214638971	69.895	151.46983147702
605.5	69.912	0.0143036960750658	0.0142915351083822	1.21609666836227E-5	1056				2.04219548376463	69.912	259.95699443111
605.6	69.931	0.0142998098125295	0.0142902663608319	9.54345169757419E-6	1057				2.04185893210283	69.931	338.788340920163
605.7	69.954	0.0142951082139692	0.0142889976132817	6.1106006875155E-6	1058				2.04152249134948	69.954	337.407499999826
605.8	69.968	0.0142922478847473	0.0142877288657314	4.51901901589967E-6	1059				2.04118616144975	69.968	267.630170298466
605.9	69.978	0.014290205493155	0.0142864601181812	3.74537497383094E-6	1060				2.04084994234887	69.978	175.502859160573
606	69.991	0.0142875512565901	0.0142851913706309	2.35988595922478E-6	1061				2.04051383399209	69.991	80.3356474576483
606.1	70.012	0.0142832657258756	0.0142839479128126	-6.82186937035409E-7	1062				2.04017783632472	70.012	2.97278006459461
606.2	70.03	0.0142795944595173	0.0142827433622742	-3.14890275681691E-6	1063				2.03984194929206	70.03	-64.027264487462
606.3	70.046	0.0142763326956571	0.0142815388117357	-5.20611607859184E-6	1064				2.03950617283951	70.046	-96.8048062953872
606.4	70.05	0.0142755174875089	0.0142803342611973	-4.81677368837155E-6	1065				2.03917050691244	70.05	-98.3301785310941
606.5	70.044	0.0142767403346468	0.0142791297106589	-2.38937601206544E-6	1066				2.03883495145631	70.044	-98.358623809556
606.6	70.009	0.0142838777871417	0.0142779251601204	5.95262702122665E-6	1067				2.03849950641658	70.009	-99.8859697337061
606.7	69.942	0.0142975608361214	0.014276720609582	2.08402265393683E-5	1068				2.03816417173877	69.942	-114.829807748195
606.8	69.834	0.0143196723658963	0.0142755160590436	4.41563068527134E-5	1069				2.03782894736842	69.834	-116.359128329217
606.9	69.714	0.0143443210832831	0.0142743115085051	7.00095747780075E-5	1070				2.03749383325111	69.714	-107.442288377672
607	69.607	0.014366371198299	0.0142731069579667	9.32642403323365E-5	1071				2.03715882933246	69.607	-101.508530912069
607.1	69.534	0.0143814536773377	0.0142719024074283	1.09551269909454E-4	1072				2.03682393555811	69.534	-91.0864197740538
607.2	69.489	0.0143907668839672	0.0142706978568898	1.20069027077431E-4	1073				2.03648915187377	69.489	-82.1568334140185
607.3	69.48	0.0143926309729419	0.0142694933063514	1.23137666590471E-4	1074				2.03615447822514	69.48	-82.1823696529065
607.4	69.487	0.0143911810842316	0.0142682887558129	1.22892328418639E-4	1075				2.035819914558	69.487	-85.2008071832211
607.5	69.523	0.0143837291256131	0.0142670842052745	1.16644920338598E-4	1076				2.03548546081814	69.523	-77.7490200969101
607.6	69.552	0.0143777317690361	0.0142658947683523	1.11837000683835E-4	1077				2.03515111695138	69.552	-64.3158627925641
607.7	69.589	0.0143700872264295	0.0142647525614806	1.05334664948839E-4	1078				2.0348168829036	69.589	-56.8542560128674
607.8	69.618	0.0143641012381855	0.014263610354609	1.00490883576557E-4	1079				2.03448275862069	69.618	-59.8697627118637
607.9	69.656	0.0143562650740783	0.0142624681477373	9.37969263410127E-5	1080				2.0341487440486	69.656	-65.8752219531946
608	69.695	0.0143482315804577	0.0142613259408657	8.69056395920512E-5	1081				2.03381483913329	69.695	-74.886364810378
608.1	69.734	0.0143402070725901	0.014260183733994	8.00233385961253E-5	1082				2.03348104382078	69.734	-76.4044496368202
608.2	69.767	0.014333424111686	0.0142590415271223	7.43825845636939E-5	1083				2.03314735805711	69.767	-67.4405125907568
608.3	69.802	0.014326237070571	0.0142578993202507	6.83377503203509E-5	1084				2.03281378178835	69.802	-59.9641743341246
608.4	69.828	0.0143209027897119	0.014256757113379	6.41456763328264E-5	1085				2.03248031496063	69.828	-46.4887651331804
608.5	69.857	0.0143149576993	0.0142556149065074	5.93427927926184E-5	1086				2.03214695752009	69.857	-46.5045107344709
608.6	69.883	0.0143096318131734	0.0142544726996357	5.51591135377234E-5	1087				2.03181370941292	69.883	-49.5210262308429
608.7	69.914	0.0143032868953285	0.0142533304927641	4.99564025644751E-5	1088				2.03148057058534	69.914	-61.5477213075297
608.8	69.935	0.0142989919210696	0.0142521882858924	4.68036351771502E-5	1089				2.03114754098361	69.935	-73.5793422114643
608.9	69.957	0.0142944951899024	0.0142510460790208	4.34491108816121E-5	1090				2.03081462055401	69.957	-75.1053288942281
609	69.973	0.0142912266159805	0.0142499038721491	4.13227438313454E-5	1091				2.03048180924287	69.973	-55.5929629539943
609.1	69.997	0.0142863265568524	0.0142487671590199	3.75593978325633E-5	1092				2.03014910699656	69.997	-19.537481194528
609.2	70.017	0.0142822457403202	0.0142476853833147	3.45603570055062E-5	1093				2.02981651376147	70.017	15.0387977401238
609.3	70.047	0.0142761288848916	0.0142466036076095	2.95252772820418E-5	1094				2.02948402948403	70.047	57.1588631961026
609.4	70.068	0.0142718502026603	0.0142455218319044	2.63283707559094E-5	1095				2.02915165411071	70.068	115.857530669872
609.5	70.092	0.0142669634195058	0.0142444400561992	2.25233633065983E-5	1096				2.02881938758801	70.092	189.644283938711
609.6	70.108	0.0142637074228333	0.014243358280494	2.03491423393185E-5	1097				2.02848722986248	70.108	251.431457143027
609.7	70.123	0.0142606562754018	0.0142422765047889	1.83797706129387E-5	1098				2.02815518088067	70.123	263.55675593222
609.8	70.139	0.0142574031565891	0.0142411947290837	1.6208427505375E-5	1099				2.0278232405892	70.139	216.936067796485
609.9	70.156	0.0142539483436912	0.0142401129533785	1.38353903126869E-5	1100				2.02749140893471	70.156	135.62572881354
610	70.18	0.0142490738102023	0.0142390311776733	1.00426325289893E-5	1101				2.02715968586387	70.18	63.3117365617524
610.1	70.205	0.01424399971512	0.0142379494019682	6.05031315183135E-6	1102				2.02682807132341	70.205	16.5850278450523
610.2	70.23	0.0142389292325217	0.014236867626263	2.06160625870581E-6	1103				2.02649656526006	70.23	-30.1747365617298
610.3	70.242	0.0142364966828963	0.0142357858505578	7.10832338435274E-7	1104				2.02616516762061	70.242	-63.3793345439429
610.4	70.243	0.0142362940079439	0.0142347040748527	1.58993309118567E-6	1105				2.02583387835186	70.243	-81.5150747376716
610.5	70.232	0.0142385237498576	0.0142336222991475	4.90145071011666E-6	1106				2.02550269740069	70.232	-90.5992375303414
610.6	70.205	0.01424399971512	0.0142325405234423	1.14591916776791E-5	1107				2.02517162471396	70.205	-89.1191135593718
610.7	70.155	0.0142541515216307	0.0142315136748621	2.26378467685692E-5	1108				2.0248406602386	70.155	-89.1477554478931
610.8	70.079	0.0142696100115584	0.0142304903699673	3.91196415910396E-5	1109				2.02450980392157	70.079	-84.6422179176136
610.9	69.988	0.0142881636852032	0.0142294670650726	5.86966201305914E-5	1110				2.02417905570985	69.988	-99.793049152564
611	69.904	0.0143053330281529	0.0142284437601778	7.68892679750693E-5	1111				2.02384841555047	69.904	-101.33244092016
611.1	69.844	0.0143176221293168	0.0142274204552831	9.02016740336967E-5	1112				2.0235178833905	69.844	-89.2653341404323
611.2	69.814	0.0143237746010829	0.0142263971503883	9.73774506945694E-5	1113				2.02318745917701	69.814	-77.1834064567669
611.3	69.802	0.014326237070571	0.0142253738454936	1.00863225077493E-4	1114				2.02285714285714	69.802	-72.6714689265662
611.4	69.803	0.0143260318324427	0.0142243505405988	1.01681291843941E-4	1115				2.02252693437806	69.803	-74.2059338983152
611.5	69.822	0.014322133424995	0.014223327235704	9.88061892909543E-5	1116				2.02219683368696	69.822	-68.1728888620118
611.6	69.845	0.0143174171379483	0.0142223039308093	9.51132071390429E-5	1117				2.02186684073107	69.845	-54.5525539951975
611.7	69.876	0.0143110653157021	0.0142212806259145	8.97846897875854E-5	1118				2.02153695545766	69.876	-54.5762963680163
611.8	69.905	0.0143051283885273	0.0142202573210198	8.48710675075328E-5	1119				2.02120717781403	69.905	-56.1048373688183
